DY,MO,HR,solar radiation,module_temp,wind direction,wind speed,power
5,9,10,243.571,34.484,4.07,4.1,112.806
5,9,11,195.403,33.648,4.29,3.9,89.99
5,9,12,138.815,32.306,4.48,3.9,63.526
5,9,13,240.696,33.973,4.62,3.9,112.33
5,9,14,182.999,32.426,4.67,3.7,85.918
5,9,15,79.849,29.712,4.55,3.2,37.168
5,9,16,22.735,27.573,4.13,2.6,10.136
5,9,17,3.879,26.288,3.41,2.3,1.009
5,9,18,0.0,25.7,2.55,2.5,0.0
6,9,6,22.738,26.201,3.4,3.4,10.222
6,9,7,73.187,28.812,4.37,3.8,33.947
6,9,8,224.291,33.218,5.15,3.8,105.542
6,9,9,354.193,36.999,5.82,3.6,165.031
6,9,10,688.35,45.14,6.0,3.4,314.075
6,9,11,753.317,47.495,5.99,3.2,340.424
6,9,12,731.384,47.385,5.73,3.1,331.487
6,9,13,522.961,42.408,5.37,3.1,241.672
6,9,14,200.824,34.417,5.02,3.1,93.91
6,9,15,258.929,35.092,4.82,2.8,123.818
6,9,16,156.427,31.592,4.4,2.3,69.958
6,9,17,5.899,26.539,3.74,2.1,1.552
6,9,18,0.0,25.9,2.76,2.2,0.0
7,9,6,11.361,25.35,0.82,3.4,4.949
7,9,7,71.281,27.772,1.34,3.8,33.179
7,9,8,83.765,29.074,1.77,4.0,38.515
7,9,9,120.287,30.599,2.26,4.0,55.328
7,9,10,314.994,34.976,2.81,4.0,146.792
7,9,11,397.683,36.822,3.23,4.0,184.895
7,9,12,358.686,36.153,3.3,3.9,167.112
7,9,13,254.05,33.921,2.98,3.8,118.86
7,9,14,164.982,31.857,2.59,3.5,77.37
7,9,15,24.658,28.279,2.23,3.0,10.923
7,9,16,12.304,27.228,1.87,2.3,5.319
7,9,17,0.944,26.223,1.86,2.1,0.0
7,9,18,0.0,25.9,2.11,2.3,0.0
8,9,6,31.282,25.679,3.11,3.5,14.324
8,9,7,36.067,26.545,4.6,3.8,16.353
8,9,8,40.882,27.517,6.19,4.0,18.31
8,9,9,129.838,30.127,6.65,3.9,60.046
8,9,10,467.061,38.082,6.37,3.6,217.493
8,9,11,281.384,35.036,5.87,3.3,130.74
8,9,12,426.51,39.234,5.29,3.0,197.215
8,9,13,359.824,38.24,4.85,2.7,167.294
8,9,14,306.09,37.219,4.49,2.3,143.954
8,9,15,244.762,35.607,4.39,1.8,116.851
8,9,16,7.569,27.843,4.22,1.4,3.175
8,9,17,0.944,27.027,3.55,1.3,0.0
8,9,18,0.0,26.7,2.61,1.4,0.0
9,9,6,98.448,29.282,2.16,2.0,46.648
9,9,7,306.85,35.568,3.08,2.5,147.23
9,9,8,348.08,36.72,3.84,2.8,163.981
9,9,9,173.926,32.622,4.36,2.9,80.552
9,9,10,338.739,36.621,4.28,2.9,157.165
9,9,11,683.722,45.01,3.99,2.9,311.602
9,9,12,682.429,44.923,3.76,3.0,312.266
9,9,13,661.351,45.005,3.67,2.8,304.931
9,9,14,574.229,43.792,3.63,2.4,269.298
9,9,15,362.586,38.859,3.51,1.9,172.991
9,9,16,61.71,29.597,3.04,1.6,28.583
9,9,17,2.928,27.077,2.47,1.6,0.742
9,9,18,0.0,26.7,2.01,1.8,0.0
10,9,6,10.413,26.901,2.22,1.9,4.479
10,9,7,25.616,28.337,3.15,1.9,11.323
10,9,8,131.744,32.499,3.48,2.0,60.858
10,9,9,566.325,45.695,3.8,2.0,258.233
10,9,10,643.903,48.65,4.03,2.0,289.11
10,9,11,682.181,50.22,4.17,2.0,304.25
10,9,12,755.391,52.185,4.22,2.1,336.07
10,9,13,552.051,46.203,4.13,2.2,251.807
10,9,14,426.13,42.905,3.94,2.0,198.288
10,9,15,323.414,40.03,3.6,1.7,153.005
10,9,16,139.572,33.822,3.08,1.2,61.592
10,9,17,2.954,28.094,2.41,0.8,0.738
10,9,18,0.0,27.4,1.82,0.7,0.0
11,9,6,104.545,29.032,0.44,2.4,49.671
11,9,7,300.08,35.494,0.4,2.5,143.934
11,9,8,498.72,41.598,0.64,2.7,233.438
11,9,9,662.66,46.807,0.78,2.7,302.276
11,9,10,692.581,48.842,0.66,2.5,311.58
11,9,11,764.455,52.107,0.41,2.2,339.189
11,9,12,734.466,53.446,0.17,1.7,324.741
11,9,13,675.849,53.881,0.39,1.2,300.466
11,9,14,496.863,48.363,0.73,1.0,227.308
11,9,15,192.566,37.197,1.17,0.9,90.48
11,9,16,34.134,30.54,1.53,0.9,15.282
11,9,17,1.889,28.362,1.74,0.7,0.471
11,9,18,0.0,27.7,1.69,0.7,0.0
12,9,6,9.466,26.934,2.37,2.7,4.05
12,9,7,190.089,32.235,3.02,2.9,90.614
12,9,8,502.78,40.473,3.02,3.0,236.521
12,9,9,704.057,46.059,2.94,3.0,322.869
12,9,10,849.056,50.273,2.5,2.9,381.391
12,9,11,870.809,50.982,2.09,2.9,389.42
12,9,12,869.831,50.889,1.95,2.9,391.138
12,9,13,725.983,47.898,1.87,2.7,331.996
12,9,14,559.225,44.101,1.73,2.4,261.937
12,9,15,144.145,32.888,1.53,2.1,68.018
12,9,16,128.229,31.771,1.5,1.6,56.857
12,9,17,2.958,27.085,1.75,1.2,0.743
12,9,18,0.0,26.5,1.78,1.1,0.0
13,9,6,46.959,27.377,1.02,2.6,21.281
13,9,7,198.968,31.791,0.68,3.1,95.305
13,9,8,491.131,39.148,0.48,3.3,232.254
13,9,9,752.437,46.137,1.19,3.2,346.413
13,9,10,625.17,43.936,1.62,3.1,286.347
13,9,11,518.613,42.289,1.72,2.9,237.918
13,9,12,682.688,46.505,1.78,2.8,311.737
13,9,13,375.764,39.039,1.9,2.7,174.858
13,9,14,322.94,37.753,2.0,2.5,151.843
13,9,15,90.351,31.351,1.77,2.2,42.076
13,9,16,43.652,29.212,1.27,1.7,19.888
13,9,17,1.889,27.152,1.08,1.4,0.474
13,9,18,0.0,26.7,1.03,1.5,0.0
14,9,6,145.155,29.513,3.84,2.8,68.523
14,9,7,325.286,34.817,4.12,3.1,157.176
14,9,8,423.457,38.343,4.42,3.1,199.705
14,9,9,527.446,42.01,4.89,3.0,243.865
14,9,10,499.843,42.554,5.27,2.8,229.096
14,9,11,564.866,44.62,5.27,2.8,257.017
14,9,12,747.438,49.48,4.94,2.7,336.472
14,9,13,657.967,47.611,4.43,2.5,300.74
14,9,14,550.874,45.441,3.9,2.1,256.654
14,9,15,346.499,39.708,3.32,1.8,164.674
14,9,16,138.728,32.85,2.68,1.4,59.917
14,9,17,2.051,27.76,2.06,1.1,0.496
14,9,18,0.0,27.2,1.9,1.2,0.0
15,9,6,221.613,32.252,1.09,2.1,101.596
15,9,7,411.038,38.063,2.74,2.5,198.275
15,9,8,548.243,42.231,4.09,2.7,257.141
15,9,9,699.544,46.624,4.64,2.8,320.05
15,9,10,790.988,49.086,4.85,2.9,356.689
15,9,11,733.65,47.813,5.48,3.0,331.373
15,9,12,676.512,46.589,6.37,3.0,307.651
15,9,13,627.369,45.882,6.88,2.8,288.045
15,9,14,549.978,44.498,6.95,2.5,257.267
15,9,15,362.481,39.745,6.38,2.1,172.537
15,9,16,147.757,32.986,5.33,1.5,61.936
15,9,17,2.991,27.381,4.4,1.2,0.678
15,9,18,0.0,26.7,3.74,1.2,0.0
16,9,6,238.653,33.035,1.98,2.0,108.531
16,9,7,485.952,41.657,2.64,1.9,233.084
16,9,8,697.918,48.512,2.92,2.0,322.362
16,9,9,774.721,51.063,3.84,2.1,349.01
16,9,10,662.287,48.51,4.16,2.1,298.378
16,9,11,570.524,46.687,4.28,2.0,257.604
16,9,12,672.685,49.883,4.47,2.0,302.068
16,9,13,539.74,46.482,4.65,1.9,246.334
16,9,14,554.1,47.456,4.74,1.7,256.255
16,9,15,284.89,39.463,4.55,1.4,134.607
16,9,16,147.777,34.232,4.0,1.1,61.677
16,9,17,1.065,28.132,2.93,0.9,0.0
16,9,18,0.0,27.3,2.04,0.9,0.0
17,9,6,201.999,32.56,1.13,1.9,93.109
17,9,7,409.838,39.937,1.56,1.9,196.158
17,9,8,617.774,47.081,2.63,1.9,285.218
17,9,9,626.339,48.058,3.17,1.9,283.973
17,9,10,806.271,53.349,3.3,2.0,357.769
17,9,11,620.807,48.499,3.29,2.0,278.613
17,9,12,573.466,46.861,3.32,2.1,259.387
17,9,13,719.945,50.766,3.38,2.1,325.546
17,9,14,447.763,43.284,3.41,1.9,208.814
17,9,15,368.446,40.79,3.4,1.7,174.677
17,9,16,135.535,32.944,3.1,1.3,58.167
17,9,17,0.0,0.0,2.77,1.1,0.0
17,9,18,0.0,27.0,2.31,1.2,0.0
18,9,6,216.024,32.429,2.17,2.0,99.467
18,9,7,317.492,36.856,2.61,1.9,152.075
18,9,8,382.184,40.004,2.77,1.8,178.551
18,9,9,435.912,42.446,2.91,1.8,200.288
18,9,10,619.623,48.797,2.57,1.7,278.222
18,9,11,660.975,50.333,2.46,1.7,295.103
18,9,12,816.487,55.131,2.5,1.7,360.183
18,9,13,774.384,53.737,2.59,1.7,347.209
18,9,14,562.853,47.397,2.59,1.6,260.72
18,9,15,358.058,40.922,2.49,1.4,169.516
18,9,16,132.236,32.724,2.25,1.2,56.017
18,9,17,0.0,0.0,1.97,0.9,0.0
18,9,18,0.0,26.8,1.59,1.0,0.0
19,9,6,121.731,31.211,2.49,0.9,57.027
19,9,7,331.948,40.929,3.07,0.7,156.532
19,9,8,522.36,49.927,2.81,0.6,236.617
19,9,9,713.621,58.295,2.85,0.6,310.848
19,9,10,804.662,62.433,2.47,0.6,342.866
19,9,11,791.617,62.299,1.8,0.6,336.634
19,9,12,799.463,63.756,1.13,0.5,339.271
19,9,13,498.282,50.947,0.78,0.6,223.11
19,9,14,534.559,52.868,0.7,0.5,241.27
19,9,15,301.008,43.015,0.61,0.5,140.348
19,9,16,120.831,34.808,0.63,0.5,52.502
19,9,17,0.0,0.0,0.84,0.5,0.0
19,9,18,0.0,28.4,0.95,0.6,0.0
20,9,6,172.716,32.385,2.27,1.0,80.889
20,9,7,419.249,40.945,2.94,1.2,199.358
20,9,8,501.833,43.764,2.94,1.3,233.062
20,9,9,369.361,39.7,3.13,1.4,171.289
20,9,10,342.723,39.681,3.29,1.3,157.268
20,9,11,565.687,47.918,3.29,1.2,254.298
20,9,12,663.442,52.07,3.03,1.1,295.067
20,9,13,680.517,54.698,2.89,0.8,302.292
20,9,14,524.64,49.966,3.13,0.6,239.724
20,9,15,340.609,43.675,3.22,0.3,158.971
20,9,16,115.014,33.32,3.0,0.2,50.403
20,9,17,0.0,0.0,2.69,0.1,0.0
20,9,18,0.0,27.5,2.06,0.4,0.0
21,9,6,201.707,31.039,2.84,2.7,93.739
21,9,7,386.621,36.244,3.05,3.1,187.3
21,9,8,516.691,40.502,3.38,3.1,243.438
21,9,9,573.987,42.982,3.99,3.1,265.129
21,9,10,764.137,48.44,4.54,3.0,345.326
21,9,11,794.364,49.543,4.82,3.0,357.165
21,9,12,764.14,48.753,4.87,3.0,345.803
21,9,13,589.203,44.515,4.57,2.9,271.925
21,9,14,534.656,43.264,4.24,2.6,251.674
21,9,15,164.192,33.174,3.72,2.3,78.128
21,9,16,24.95,28.328,3.17,1.8,10.744
21,9,17,0.0,0.0,2.76,1.5,0.0
21,9,18,0.0,26.3,2.56,1.4,0.0
22,9,6,54.428,27.38,5.34,3.0,25.375
22,9,7,219.63,31.954,5.2,3.5,105.616
22,9,8,478.506,38.03,5.19,3.9,227.184
22,9,9,681.477,42.643,5.73,4.1,316.932
22,9,10,676.048,42.823,5.84,4.2,311.922
22,9,11,522.84,40.081,5.64,4.1,242.357
22,9,12,804.896,46.038,5.32,3.9,368.854
22,9,13,595.213,42.341,5.04,3.5,277.363
22,9,14,379.011,37.983,4.79,3.0,179.746
22,9,15,320.222,36.773,4.37,2.4,153.638
22,9,16,101.449,30.375,3.7,1.7,43.665
22,9,17,0.0,0.0,3.07,1.3,0.0
22,9,18,0.0,26.1,2.97,1.4,0.0
23,9,6,226.537,31.323,3.73,2.7,104.016
23,9,7,18.968,27.145,4.23,3.0,8.314
23,9,8,512.113,39.497,4.57,3.1,242.309
23,9,9,710.139,45.493,4.69,2.9,326.928
23,9,10,447.728,40.194,4.61,2.7,207.15
23,9,11,536.388,43.251,4.32,2.5,245.605
23,9,12,684.375,47.574,3.89,2.4,310.434
23,9,13,731.482,49.605,3.47,2.2,333.175
23,9,14,406.953,40.986,3.08,2.0,192.003
23,9,15,25.598,29.653,2.64,1.8,11.331
23,9,16,5.674,27.982,2.08,1.4,2.318
23,9,17,0.0,0.0,1.97,1.1,0.0
23,9,18,0.0,26.3,1.75,1.1,0.0
24,9,6,182.36,30.458,2.5,2.6,85.496
24,9,7,359.883,35.913,3.26,2.7,174.062
24,9,8,407.927,37.879,3.65,2.8,192.761
24,9,9,428.881,38.878,4.18,2.9,199.862
24,9,10,588.354,42.918,4.1,3.0,270.384
24,9,11,614.826,43.743,3.91,3.0,282.269
24,9,12,754.082,47.02,3.65,3.0,343.845
24,9,13,710.889,46.037,3.34,2.9,328.38
24,9,14,587.77,43.418,3.0,2.6,277.973
24,9,15,366.165,37.558,2.51,2.3,175.84
24,9,16,128.805,30.475,1.74,1.9,53.684
24,9,17,0.0,0.0,1.56,1.9,0.0
24,9,18,0.0,25.9,1.28,2.3,0.0
25,9,6,206.242,31.842,0.92,1.7,95.822
25,9,7,401.83,39.451,1.01,1.5,192.604
25,9,8,611.559,47.631,0.88,1.4,281.721
25,9,9,745.313,53.065,0.61,1.4,332.856
25,9,10,731.086,53.46,0.27,1.4,323.513
25,9,11,814.161,55.936,0.19,1.5,356.797
25,9,12,797.669,55.194,0.28,1.6,351.844
25,9,13,727.091,52.508,0.33,1.7,327.213
25,9,14,558.901,47.016,0.35,1.7,259.876
25,9,15,371.92,41.197,0.35,1.5,175.98
25,9,16,125.837,32.285,0.44,1.3,51.909
25,9,17,0.0,0.0,0.52,1.1,0.0
25,9,18,0.0,26.8,0.68,1.3,0.0
26,9,6,93.589,28.202,0.36,2.5,44.465
26,9,7,219.826,32.331,0.47,2.6,105.493
26,9,8,497.53,40.395,0.29,2.6,234.399
26,9,9,697.028,46.476,0.15,2.6,319.379
26,9,10,760.784,48.747,0.47,2.6,343.565
26,9,11,754.707,49.893,0.72,2.4,338.636
26,9,12,830.667,52.948,0.81,2.2,370.439
26,9,13,758.77,51.562,0.81,2.1,343.403
26,9,14,429.398,42.825,0.81,1.8,200.969
26,9,15,297.148,38.44,0.92,1.7,141.213
26,9,16,108.667,31.682,1.08,1.4,45.533
26,9,17,0.0,0.0,1.23,1.4,0.0
26,9,18,0.0,26.5,1.24,1.8,0.0
27,9,6,84.213,27.914,0.75,2.9,39.964
27,9,7,335.852,35.096,0.82,3.0,162.527
27,9,8,361.487,37.002,0.47,2.9,170.775
27,9,9,420.995,39.294,0.31,2.9,195.992
27,9,10,522.999,42.403,0.27,2.9,240.533
27,9,11,645.195,45.607,0.25,2.9,293.959
27,9,12,514.613,42.51,0.31,2.9,236.887
27,9,13,707.836,47.162,0.33,2.8,325.738
27,9,14,532.152,43.409,0.38,2.4,250.786
27,9,15,316.456,37.743,0.41,2.0,151.122
27,9,16,110.685,31.101,0.38,1.6,46.885
27,9,17,0.0,0.0,0.32,1.4,0.0
27,9,18,0.0,26.5,0.24,1.5,0.0
28,9,6,211.106,30.981,0.71,2.8,98.425
28,9,7,225.362,32.19,0.57,3.0,108.402
28,9,8,205.959,32.735,0.92,3.1,97.067
28,9,9,309.925,36.009,1.06,3.1,144.758
28,9,10,627.533,43.999,1.0,3.1,288.001
28,9,11,632.544,44.509,0.69,3.1,289.38
28,9,12,593.669,44.058,0.41,3.0,272.756
28,9,13,622.442,44.824,0.36,2.9,288.359
28,9,14,514.035,42.687,0.45,2.5,242.713
28,9,15,309.275,37.367,0.45,2.1,147.799
28,9,16,87.572,30.225,0.38,1.6,37.514
28,9,17,0.0,0.0,0.31,1.5,0.0
28,9,18,0.0,26.3,0.3,1.8,0.0
29,9,6,168.745,29.87,0.81,3.1,79.216
29,9,7,317.603,34.087,0.73,3.5,154.109
29,9,8,527.094,39.524,0.7,3.6,250.297
29,9,9,695.183,43.967,0.69,3.6,322.011
29,9,10,824.753,47.408,0.57,3.6,375.683
29,9,11,591.426,42.83,0.46,3.6,272.354
29,9,12,508.067,41.164,0.4,3.6,235.097
29,9,13,510.71,41.315,0.46,3.5,238.278
29,9,14,534.481,41.659,0.6,3.3,254.02
29,9,15,243.37,34.819,0.73,2.8,116.63
29,9,16,25.589,28.266,0.87,2.4,11.236
29,9,17,0.0,0.0,1.1,2.4,0.0
29,9,18,0.0,26.3,0.96,2.6,0.0
30,9,6,193.517,29.49,1.61,3.3,90.987
30,9,7,398.307,34.648,1.84,3.5,194.824
30,9,8,296.091,33.188,1.77,3.6,141.022
30,9,9,584.045,40.587,1.87,3.5,273.047
30,9,10,390.672,37.431,2.16,3.4,182.088
30,9,11,751.562,46.402,2.56,3.3,342.501
30,9,12,550.749,42.433,2.96,3.2,254.177
30,9,13,624.212,44.519,3.27,3.0,289.769
30,9,14,230.891,34.999,3.29,2.8,109.187
30,9,15,205.403,33.969,3.12,2.4,98.212
30,9,16,104.573,30.417,3.09,1.9,43.884
30,9,17,0.0,0.0,2.58,1.7,0.0
30,9,18,0.0,26.3,2.26,1.9,0.0
1,10,6,215.35,32.774,3.9,1.1,100.261
1,10,7,462.888,43.431,4.23,1.1,219.71
1,10,8,688.64,52.403,4.35,1.2,312.663
1,10,9,859.935,59.216,4.75,1.2,376.2
1,10,10,960.157,62.392,4.99,1.3,412.158
1,10,11,978.566,61.844,5.11,1.5,420.665
1,10,12,919.841,58.881,5.07,1.7,401.84
1,10,13,780.456,54.044,4.95,1.8,350.523
1,10,14,563.07,48.122,4.77,1.6,261.031
1,10,15,322.785,40.582,4.32,1.4,152.321
1,10,16,93.761,32.053,3.87,1.1,39.703
1,10,17,0.0,0.0,3.36,0.9,0.0
1,10,18,0.0,27.1,3.39,0.9,0.0
2,10,6,211.444,31.692,5.23,1.5,99.019
2,10,7,457.943,42.311,5.61,1.3,218.257
2,10,8,682.932,52.578,5.84,1.1,309.713
2,10,9,850.556,59.505,6.05,1.1,371.495
2,10,10,948.528,61.906,6.01,1.3,407.926
2,10,11,972.712,61.46,6.07,1.5,418.872
2,10,12,910.607,58.905,5.96,1.6,397.769
2,10,13,688.135,51.388,5.62,1.7,308.272
2,10,14,568.656,48.394,5.29,1.5,263.685
2,10,15,334.467,41.01,4.9,1.3,157.683
2,10,16,98.371,32.168,4.26,1.0,40.75
2,10,17,0.0,0.0,3.82,0.8,0.0
2,10,18,0.0,27.1,3.9,0.8,0.0
3,10,6,225.845,32.095,1.66,1.4,105.429
3,10,7,469.566,41.801,1.4,1.5,224.652
3,10,8,693.807,50.221,2.39,1.6,318.113
3,10,9,859.94,55.259,2.65,1.8,382.807
3,10,10,957.996,58.027,3.56,1.9,419.205
3,10,11,972.975,58.65,4.67,1.9,424.13
3,10,12,311.053,39.983,5.14,1.7,142.678
3,10,13,767.738,54.162,5.2,1.6,344.536
3,10,14,187.067,36.339,5.01,1.3,87.197
3,10,15,24.644,30.551,4.6,1.1,10.864
3,10,16,47.804,30.471,4.17,0.8,21.2
3,10,17,0.0,0.0,3.99,0.7,0.0
3,10,18,0.0,27.2,4.22,0.7,0.0
4,10,6,206.777,31.114,5.68,1.6,97.522
4,10,7,450.558,39.995,5.96,1.8,216.448
4,10,8,663.455,47.511,6.2,1.9,306.811
4,10,9,830.845,52.538,6.63,2.1,373.472
4,10,10,930.791,55.372,6.58,2.2,411.414
4,10,11,944.933,56.654,6.55,2.1,414.895
4,10,12,878.072,55.417,6.58,2.0,388.811
4,10,13,81.133,32.875,6.71,1.8,36.675
4,10,14,373.926,42.022,6.77,1.5,174.231
4,10,15,82.781,32.691,6.48,1.2,38.35
4,10,16,78.224,31.745,5.66,0.8,33.063
4,10,17,0.0,0.0,4.28,0.6,0.0
4,10,18,0.0,27.8,3.23,0.5,0.0
5,10,6,198.821,33.457,2.58,0.4,92.99
5,10,7,431.779,43.785,3.29,0.7,203.79
5,10,8,541.889,48.518,3.45,0.9,246.441
5,10,9,813.399,58.518,3.35,1.0,356.069
5,10,10,906.629,62.275,3.69,1.0,388.562
5,10,11,912.212,62.654,4.19,1.0,389.52
5,10,12,618.987,52.361,4.54,1.0,273.779
5,10,13,469.996,46.54,4.63,1.1,213.438
5,10,14,411.384,44.279,4.57,1.1,190.591
5,10,15,285.141,39.351,4.4,1.1,134.72
5,10,16,65.939,30.647,3.95,0.9,28.225
5,10,17,0.0,0.0,3.33,0.8,0.0
5,10,18,0.0,26.7,2.8,0.8,0.0
6,10,6,202.855,32.035,2.79,1.3,95.424
6,10,7,448.226,40.909,3.38,1.6,214.52
6,10,8,410.147,40.42,3.03,1.8,191.387
6,10,9,538.485,45.045,2.85,1.8,245.686
6,10,10,937.209,57.392,2.58,1.8,411.052
6,10,11,960.015,57.877,2.31,1.9,419.916
6,10,12,894.744,56.119,2.19,1.9,395.628
6,10,13,754.88,52.034,2.22,1.9,341.959
6,10,14,554.19,46.236,2.28,1.8,259.312
6,10,15,211.615,36.007,2.19,1.4,100.464
6,10,16,56.314,29.867,1.93,1.0,24.604
6,10,17,0.0,0.0,1.91,0.8,0.0
6,10,18,0.0,26.5,1.74,0.8,0.0
7,10,6,14.201,25.491,1.82,1.1,6.25
7,10,7,452.036,41.044,2.13,1.5,216.488
7,10,8,672.553,47.683,1.98,1.9,311.396
7,10,9,843.698,52.504,2.22,2.1,379.901
7,10,10,942.212,56.425,2.26,2.0,415.267
7,10,11,989.935,58.66,2.51,1.9,432.581
7,10,12,927.289,58.227,2.87,1.7,407.393
7,10,13,788.125,54.512,3.23,1.6,354.435
7,10,14,585.737,48.349,3.48,1.5,272.745
7,10,15,339.238,40.363,3.52,1.3,160.199
7,10,16,96.816,31.073,3.26,1.0,38.68
7,10,17,0.0,0.0,3.01,0.9,0.0
7,10,18,0.0,25.9,2.43,0.9,0.0
8,10,6,233.107,34.259,1.99,0.5,107.542
8,10,7,485.546,47.557,2.43,0.4,227.441
8,10,8,708.581,56.842,1.95,0.6,316.534
8,10,9,872.741,63.301,1.7,0.7,375.883
8,10,10,969.698,68.518,1.56,0.6,405.842
8,10,11,993.154,70.88,1.38,0.5,411.208
8,10,12,935.532,71.01,1.31,0.3,388.328
8,10,13,794.014,65.972,1.37,0.2,339.688
8,10,14,590.477,57.668,1.49,0.1,264.401
8,10,15,343.141,45.646,1.61,0.1,158.432
8,10,16,95.19,33.256,1.46,0.1,37.221
8,10,17,0.0,0.0,1.53,0.1,0.0
8,10,18,0.0,28.1,1.34,0.2,0.0
9,10,6,222.753,32.368,2.21,1.3,104.031
9,10,7,463.82,42.882,2.91,1.2,220.97
9,10,8,685.145,52.092,2.47,1.2,311.787
9,10,9,608.504,51.084,2.98,1.1,271.541
9,10,10,700.534,54.916,3.01,1.1,306.645
9,10,11,759.058,56.692,2.98,1.2,329.713
9,10,12,742.809,56.895,2.91,1.1,323.779
9,10,13,588.522,51.431,2.87,1.1,263.692
9,10,14,433.96,46.346,2.8,1.0,199.999
9,10,15,228.408,38.903,2.67,0.9,107.394
9,10,16,60.863,31.872,2.22,0.7,25.308
9,10,17,0.0,0.0,2.02,0.5,0.0
9,10,18,0.0,28.7,1.63,0.5,0.0
10,10,6,208.784,30.915,2.03,2.4,98.22
10,10,7,455.068,39.108,2.78,2.5,220.007
10,10,8,677.888,45.872,2.67,2.7,316.63
10,10,9,844.867,50.697,2.96,2.8,383.783
10,10,10,939.08,53.559,3.02,2.8,419.371
10,10,11,958.471,53.928,3.02,2.9,427.041
10,10,12,584.399,45.064,3.02,2.9,266.566
10,10,13,501.504,43.229,3.04,2.8,231.652
10,10,14,281.178,38.03,3.02,2.4,132.216
10,10,15,124.429,33.217,2.8,2.0,58.592
10,10,16,30.433,29.146,2.2,1.5,13.111
10,10,17,0.0,0.0,1.97,1.2,0.0
10,10,18,0.0,26.6,1.51,1.3,0.0
11,10,6,133.02,27.674,2.22,2.9,63.861
11,10,7,290.447,32.62,2.81,3.0,140.767
11,10,8,534.366,38.939,2.58,3.5,253.049
11,10,9,665.907,42.307,2.87,3.8,309.01
11,10,10,779.708,45.335,2.9,3.8,356.258
11,10,11,635.142,42.747,2.76,3.8,291.98
11,10,12,596.896,42.257,2.6,3.7,275.627
11,10,13,573.845,42.177,2.46,3.5,267.266
11,10,14,307.688,36.393,2.29,3.1,146.151
11,10,15,75.929,30.423,2.01,2.3,35.424
11,10,16,19.897,27.779,1.55,1.8,8.415
11,10,17,0.0,0.0,1.44,1.8,0.0
11,10,18,0.0,26.1,1.17,2.0,0.0
12,10,6,8.517,24.874,2.15,3.9,3.659
12,10,7,37.007,25.912,2.56,4.3,16.911
12,10,8,207.984,29.534,2.36,4.8,99.628
12,10,9,266.729,31.057,2.06,5.0,126.894
12,10,10,132.758,29.146,1.79,4.9,61.942
12,10,11,168.065,30.069,1.58,4.9,78.774
12,10,12,78.837,28.576,1.46,5.0,36.093
12,10,13,40.881,27.805,1.38,5.1,18.288
12,10,14,23.722,27.201,1.26,5.3,10.483
12,10,15,11.363,26.69,1.26,5.4,4.912
12,10,16,4.726,26.177,1.11,5.5,1.858
12,10,17,0.0,0.0,1.04,5.6,0.0
12,10,18,0.0,25.8,1.01,5.7,0.0
13,10,6,9.464,25.442,1.71,6.4,4.076
13,10,7,38.907,26.563,1.71,6.7,17.771
13,10,8,49.425,27.677,1.52,7.2,22.413
13,10,9,590.655,35.747,1.19,7.5,280.81
13,10,10,388.979,33.51,1.12,7.6,184.161
13,10,11,457.871,34.771,1.18,7.5,216.252
13,10,12,283.337,32.572,1.26,7.2,133.958
13,10,13,196.093,31.367,1.33,6.9,92.751
13,10,14,306.813,32.579,1.32,6.6,148.115
13,10,15,290.708,31.691,1.29,6.3,141.753
13,10,16,81.605,27.605,1.16,6.0,31.941
13,10,17,0.0,0.0,1.24,5.8,0.0
13,10,18,0.0,25.3,1.18,5.6,0.0
14,10,6,7.57,24.764,1.73,3.5,3.233
14,10,7,163.296,29.129,1.89,3.9,78.7
14,10,8,336.846,33.555,2.1,4.2,161.01
14,10,9,828.767,44.363,2.03,4.2,386.358
14,10,10,925.852,47.758,2.08,4.0,423.668
14,10,11,942.067,49.341,2.22,3.8,427.974
14,10,12,874.167,48.805,2.42,3.6,399.375
14,10,13,728.187,46.37,2.6,3.3,338.361
14,10,14,521.605,42.626,2.63,2.7,247.823
14,10,15,283.759,36.813,2.46,2.0,135.218
14,10,16,57.595,29.186,2.17,1.4,23.396
14,10,17,0.0,0.0,2.01,1.1,0.0
14,10,18,0.0,25.9,1.68,1.1,0.0
15,10,6,206.917,31.276,1.59,1.7,97.202
15,10,7,460.343,40.591,1.6,1.7,221.593
15,10,8,684.53,49.721,1.48,1.5,315.106
15,10,9,849.302,57.102,1.67,1.3,375.811
15,10,10,943.375,61.607,1.74,1.2,407.32
15,10,11,943.946,62.015,1.81,1.2,406.288
15,10,12,876.721,60.705,1.85,1.1,380.754
15,10,13,664.653,53.26,1.88,1.1,296.381
15,10,14,467.436,46.746,1.85,1.0,216.191
15,10,15,285.762,39.98,1.7,0.9,134.33
15,10,16,59.054,30.774,1.36,0.7,23.541
15,10,17,0.0,0.0,1.22,0.6,0.0
15,10,18,0.0,27.4,1.05,0.6,0.0
16,10,6,199.092,29.275,1.68,2.5,94.62
16,10,7,440.543,36.932,1.72,2.5,214.589
16,10,8,655.516,43.811,1.91,2.5,308.544
16,10,9,817.873,49.732,1.55,2.3,372.889
16,10,10,917.13,53.619,1.0,2.2,409.464
16,10,11,930.882,54.887,0.96,2.1,413.07
16,10,12,863.969,53.74,1.19,2.0,386.563
16,10,13,722.985,50.226,1.41,1.9,330.611
